"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"banyangkan saja
jesus casas x alex pastoor 💀","41","6","2025-10-13T11:03:18.000Z","andraadha5","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7447864180366394369","7560660254456120071","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9ed5b51dbf0cdae9f0c3bf484b934c64~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fd59ef22&x-expires=1760443200&x-signature=8s8Ehl3FNRe1OKGIJawFcjZs89E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Gua Yang Habis Wd 14Jt Bilek😂🤣🙈","5","1","2025-10-13T09:05:13.000Z",".asiajp85","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7429663364563141637","7560629812479017735","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c930bd7f48c85b46313806584eeaa513~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dc2fb91d&x-expires=1760443200&x-signature=ADwQVoAsOMNq3isrDlU03AWqxng%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Kluivert out
welcome Jesus casas","1","0","2025-10-13T09:33:48.000Z","dwidikasaputraa","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6967319575239164929","7560637173750514433","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be34826ded2b318d3e63dbea1d9514b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=876fc7b5&x-expires=1760443200&x-signature=rCcb520MQVai3GdnofG6CzVfZMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"gw yang habis WD 38JT bilek🔥🔥👑","5","2","2025-10-13T05:02:52.000Z","jmal3913","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6950967578937525249","7560567346231558932","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/87f2600adec603966376236318caf048~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1a724f12&x-expires=1760443200&x-signature=QziXRxWU9VZIKrcZ3eT2zLZ5gDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"#BALIKAN STY KAMI","3","2","2025-10-13T09:59:15.000Z","uservega500","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7400285761293648901","7560643729674912520","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb9c030f5ddddd6cb349017fec476dc0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aebe93a2&x-expires=1760443200&x-signature=nD09Zi9OOnAQ6YabwmkfPHSZrqs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"welcome Jesus casas","58","5","2025-10-13T07:46:08.000Z","ary_yusuef","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6811863714456175617","7560609386680419089","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c076bf20e919df117b29e78362ca15c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cd15e65c&x-expires=1760443200&x-signature=9%2FYfRE16mS2pUB8Aa9Fs702tRyo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"rasmi Jesus casas Timnas indo
sty u-23","19","3","2025-10-13T05:05:35.000Z","rancang56","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7507181997903873031","7560568052018987793","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/749d72f4aca4c8985bb7e3ead0506344~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=728c0d36&x-expires=1760443200&x-signature=K1JqP%2BHmL%2BUUHGOY03k9LKMqYlM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"jangan nyalah kan cuman pelatih doang, lihat lah wasit malam tadi emang adil buat Indonesia? ga kan?....","3","3","2025-10-13T08:17:03.000Z","kadatahujua424","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7424076767986566149","7560617397415396103","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bf546781971619ddf3ddc8ab404642d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=af18ef26&x-expires=1760443200&x-signature=jyypedTjVsn7tyNE7BE8HHvM3cQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"mending zidane🗿","7","5","2025-10-13T08:19:17.000Z","gak_tau_njing","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7538376651609097224","7560617958109774610","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d74b3aaf8c881289e1d5792185b646c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b3a6a98d&x-expires=1760443200&x-signature=Zf0EgTOzHDrWa9FV6oUYHLTvOWo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"kalo indo kaya","1","7","2025-10-13T08:26:43.000Z","akun.kedua.zidan57","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7358802912631456784","7560619885836911367","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be9bd893a38bec47cffefbe940b16b1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b01eac26&x-expires=1760443200&x-signature=kLHdwzCzVsCg%2FGNCsox9aSclanM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Modl 550 gw😁","1",,"2025-10-13T06:33:56.000Z","liee26791","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7445203482321667089","7560590796849840917","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/67091a2b96f8d2eaf0fa2f93ea96469e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92a91ea5&x-expires=1760443200&x-signature=F1TwlsvmuhTZFbuWxffJyTIrbXo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Udh tuh bang","0",,"2025-10-13T06:33:58.000Z","liee26791","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7445203482321667089","7560590819402416916","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/67091a2b96f8d2eaf0fa2f93ea96469e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92a91ea5&x-expires=1760443200&x-signature=F1TwlsvmuhTZFbuWxffJyTIrbXo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Mksih bg, saya mau coba dulu🤭🔥","0",,"2025-10-13T06:32:29.000Z","cinta.aulia575","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7434560467685245969","7560590439402423060","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dec4204d5e38a23b934361e6acb71f79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27b6e48e&x-expires=1760443200&x-signature=uQrX3pTTC6QLv%2B%2FCD8nFU4cH8VA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Otw nih bang","0",,"2025-10-13T06:32:28.000Z","cinta.aulia575","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7434560467685245969","7560590427654341397","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dec4204d5e38a23b934361e6acb71f79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27b6e48e&x-expires=1760443200&x-signature=uQrX3pTTC6QLv%2B%2FCD8nFU4cH8VA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Makasi info nya","0",,"2025-10-13T06:32:26.000Z","cinta.aulia575","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7434560467685245969","7560590424127308564","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dec4204d5e38a23b934361e6acb71f79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27b6e48e&x-expires=1760443200&x-signature=uQrX3pTTC6QLv%2B%2FCD8nFU4cH8VA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"TOPWD189","6",,"2025-10-13T06:08:47.000Z","lisa.dawiya","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7462656708411442177","7560584323952313109","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59baa1e0ba765f358bc87db12eddce3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d13f9aa&x-expires=1760443200&x-signature=LeCrOiy4vbq18ajKI6qOnOCz3%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kirain gua hoki doang, ternyata emg buat semua new member ya di kasih","0",,"2025-10-13T06:10:36.000Z","amorpati3","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7434561420924847125","7560584793676497684","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3f355c60e8ccdec48012996832107862~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=249a7bb8&x-expires=1760443200&x-signature=IvP5i3nxWMYGxkgIVL2YO46r%2BDU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sejak Nemu info yang lu bagiin saya jadi ngerasain WD yang fantastis","0",,"2025-10-13T06:10:37.000Z","amorpati3","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7434561420924847125","7560584796788769557","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3f355c60e8ccdec48012996832107862~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=249a7bb8&x-expires=1760443200&x-signature=IvP5i3nxWMYGxkgIVL2YO46r%2BDU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bner bg","0",,"2025-10-13T06:33:54.000Z","liee26791","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7445203482321667089","7560590810954466069","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/67091a2b96f8d2eaf0fa2f93ea96469e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92a91ea5&x-expires=1760443200&x-signature=F1TwlsvmuhTZFbuWxffJyTIrbXo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ketika aja di google","1",,"2025-10-13T06:08:49.000Z","lisa.dawiya","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7462656708411442177","7560584345229296404","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59baa1e0ba765f358bc87db12eddce3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d13f9aa&x-expires=1760443200&x-signature=LeCrOiy4vbq18ajKI6qOnOCz3%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Maksih infonya bg gua semalam wd 7jt modal 100k bg btw mksih banget infonya ya bg","0",,"2025-10-13T06:35:55.000Z","pio.karbu66","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7270878946563294214","7560591337452782356","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28f3614b8579d02612c5be65a09673bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3052a208&x-expires=1760443200&x-signature=Dt4wPVeyjBNakADyqZevqGePiso%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Emg josss link nya bos","0",,"2025-10-13T06:35:54.000Z","pio.karbu66","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7270878946563294214","7560591333354783508","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28f3614b8579d02612c5be65a09673bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3052a208&x-expires=1760443200&x-signature=Dt4wPVeyjBNakADyqZevqGePiso%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kirain saya doang yang wd","0",,"2025-10-13T06:35:52.000Z","pio.karbu66","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7270878946563294214","7560591311955821333","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28f3614b8579d02612c5be65a09673bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3052a208&x-expires=1760443200&x-signature=Dt4wPVeyjBNakADyqZevqGePiso%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Rungkat bg maen game sebelah,coba ini dulu dah","0",,"2025-10-13T06:23:11.000Z","topel.teng","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7510808017186178064","7560587986196595472","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ad10452426c78791d4f3af6820fc9603~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f666bccc&x-expires=1760443200&x-signature=GUTvwCQaqnS0AUsho46fAO5g870%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yg maen sini menang semua🔥","0",,"2025-10-13T06:19:08.000Z","sole.saputra","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","6975735617896776705","7560586977515717377","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4ba10541852d6a6a8557efea4b436b18~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09286399&x-expires=1760443200&x-signature=oXNTw1W%2BDtL3eLXjAPSosoW7svY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Pertama kali coba dan langsung WD 6,5 juta! Gila sih🚗🚗🚗","0",,"2025-10-13T06:13:31.000Z","mas.brey92","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7545685185402176529","7560585576127365906","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c3e3beb2f17704ebdba0eb1c64b57dd6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d81b6b63&x-expires=1760443200&x-signature=9FV5DgaXpH0pe9npNDKpSNhL4qE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Behh gasalah lagi,kalo main disini tuh jarang bgt yang namanya rungkad🚐🚐🚐","0",,"2025-10-13T06:17:02.000Z","parduak","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7521789875898532881","7560586478628324104","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/70bb1cc5a6824fe6c4560cd05b2f1e71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d98840d9&x-expires=1760443200&x-signature=CP95uSPbbTW%2FGhyn2WaECFM4bj4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"inpo link bang","0",,"2025-10-13T06:20:12.000Z","tikusberdasi594","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7048953070784857090","7560587279409857288","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bf1bb95212233aa7469ebfdf2446e94e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3672fcb&x-expires=1760443200&x-signature=Hc3tIVzBbcShZYnk6S1jt4KEQ1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kirain gua hoki doang, ternyata emg buat semua new member ya di kasih","0",,"2025-10-13T06:26:00.000Z","fortis421","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7526906162341561352","7560588776968913671","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/83b220530ea267ba0798525e54efaa6d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09b714c2&x-expires=1760443200&x-signature=DgoP9oepUm84yNs%2FTiEQge39Zp4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Modal kecil bisa menang bnyak awok","0",,"2025-10-13T06:20:23.000Z","freaky_silpii","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7095008565732574235","7560587322749371154","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/79f5b6384ad54571330d3e895cd15477~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ecfd6f04&x-expires=1760443200&x-signature=5iI%2BjgpXzPgY7Xl3V9tBm8egrcY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@𝗖𝗔𝗜𝗥𝟮𝟯","15",,"2025-10-13T08:25:09.000Z","gemini05938","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7450402310747128848","7560619466540778261","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9c35d65b10f0d3a215fe21e9901ffb86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=383ece82&x-expires=1760443200&x-signature=wxWhXFQTiqFh9EyG9aU4O1a7Jhs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"terbaik","6",,"2025-10-13T08:26:21.000Z","rahulllll652","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7559660340020233237","7560619798162342677","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2a0ffdcac6b7c0e214c2b66f3bdecac6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e6bd010c&x-expires=1760443200&x-signature=DeF5xA6AxiDSa3tvYlg6D1IZJ6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"gw juga mau coba sih","8",,"2025-10-13T08:26:28.000Z","rahulllll652","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7559660340020233237","7560619813367579413","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2a0ffdcac6b7c0e214c2b66f3bdecac6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e6bd010c&x-expires=1760443200&x-signature=DeF5xA6AxiDSa3tvYlg6D1IZJ6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ada pola kususnya ngak, ge coba 200k nih","2",,"2025-10-13T08:28:53.000Z","kalepien","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7560020567430120468","7560620424176190229","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/efad8938ab078a493e91ea07a186b4ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c7940ef&x-expires=1760443200&x-signature=6G6%2FrGVRnLE4aFaaobJYeQPsKG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"💯💯","1",,"2025-10-13T08:28:57.000Z","kalepien","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7560020567430120468","7560620457016558356","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/efad8938ab078a493e91ea07a186b4ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c7940ef&x-expires=1760443200&x-signature=6G6%2FrGVRnLE4aFaaobJYeQPsKG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mantapnya cair23","1",,"2025-10-13T08:30:27.000Z","ajis.lunak","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7522576546914370581","7560620822375056149","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2c07eed98b62c71e9f246ee7c2b4029c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c29edff&x-expires=1760443200&x-signature=3Apy2v6lEQmkcVof1pNrLU4FU%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"gw coba wd 2jt","1",,"2025-10-13T08:30:35.000Z","ajis.lunak","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7522576546914370581","7560620867824255764","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2c07eed98b62c71e9f246ee7c2b4029c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c29edff&x-expires=1760443200&x-signature=3Apy2v6lEQmkcVof1pNrLU4FU%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"gadpol parah sih","1",,"2025-10-13T08:36:10.000Z","ajis.lunak","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7522576546914370581","7560622301278241557","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2c07eed98b62c71e9f246ee7c2b4029c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c29edff&x-expires=1760443200&x-signature=3Apy2v6lEQmkcVof1pNrLU4FU%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"🖤🖤🖤🖤🖤🖤","0",,"2025-10-13T08:36:13.000Z","ajis.lunak","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7522576546914370581","7560622315819893524","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2c07eed98b62c71e9f246ee7c2b4029c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7c29edff&x-expires=1760443200&x-signature=3Apy2v6lEQmkcVof1pNrLU4FU%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Lah kok sma bree gw juga sering dikasi main dsini dari dulu apalagi skrng tambah viral makin menyala pecahnya","6",,"2025-10-13T08:36:23.000Z","sijekzz988","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7489703906549990416","7560622354579587861","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7da58512ec24add87e553499f7a17545~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8147aac&x-expires=1760443200&x-signature=zDKK5KS1yOhkToVKkMb5bCrBWVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ge juga jadi pengen coba","0",,"2025-10-13T08:37:05.000Z","jobi.jibun","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7557774778515309575","7560622540948833044","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/79e2276905724f6345d9720bf3fcf499~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f65ac431&x-expires=1760443200&x-signature=Bax5iQJLlNHshy0FzH7FQj9T0u8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Emng gada obeng rtp nya main di cair23 member baru udah pasti win gapernah gadikasi","6",,"2025-10-13T08:37:46.000Z","akungacor107","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7557212492738675729","7560622718384653076","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a2620a5df405da3a1846aa4fd34bc05~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58853691&x-expires=1760443200&x-signature=nlf4fhBf2gVZLe6wlZJa%2Fz6c5fY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Auto cobain sih di cair23 katanya banyak yang dikasi blakangan ini lagi jebol pecahnya","4",,"2025-10-13T08:40:02.000Z","ferdinatapratama","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7557312461688587265","7560623313882563348","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/11313007d20fb3bc70a377facafd5715~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fcfd0413&x-expires=1760443200&x-signature=cl%2FXMWBCSYNW2vlXa1jzUpRoZv4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@𝗡𝗬𝗔𝗟𝗔𝗣𝗥𝗢𝟴𝟵👈👈","0",,"2025-10-13T09:29:12.000Z","wahyublue26","https://www.tiktok.com/@timnasindonesia/video/7560548515588377867","7460373019879064577","7560635986587288338","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/25181add465d5babb0bd68371388bcc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89000f0c&x-expires=1760443200&x-signature=LAxM3U5pinrZjIV71uYtiLpW%2FDY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
